DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY, VALUE(USD) , UNIT PRICE 
12-12-2023,0831894166,72051021,Iron and Steel,(00000042) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,337.39 ", $ 0.78 
12-12-2023,0831894165,72051021,Iron and Steel,(00000260) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,337.39 ", $ 0.78 
12-12-2023,0831894167,72051021,Iron and Steel,(00000291) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,337.39 ", $ 0.78 
18-06-2024,0449585733,72051021,Iron and Steel,(00000291) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,421.46 ", $ 0.81 
18-06-2024,0449585632,72051021,Iron and Steel,(00000291) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,842.93 ", $ 0.81 
01-07-2024,1101789167,72051021,Iron and Steel,(00000291) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,380.25 ", $ 0.79 
27-07-2024,1101081645,72051021,Iron and Steel,(00000291) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,740.19 ", $ 0.79 
27-08-2024,1046114608,72051021,Iron and Steel,(00000291) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"10,500"," $ 8,385.11 ", $ 0.80 
13-05-2024,3976068482,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,291.86 ", $ 0.81 
13-06-2024,0450169885,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,842.93 ", $ 0.81 
13-06-2024,0450169862,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,264.39 ", $ 0.81 
25-06-2024,0450172557,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,777.45 ", $ 0.80 
01-07-2024,1100928505,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 6,995.23 ", $ 0.78 
08-07-2024,1100930140,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,691.61 ", $ 0.78 
17-07-2024,1100932907,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,037.42 ", $ 0.78 
19-09-2024,7993994475,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"4,500"," $ 3,635.99 ", $ 0.81 
17-04-2025,0235854874,72051021,Iron and Steel,(00000774)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"7,500"," $ 5,710.12 ", $ 0.76 
29-05-2024,3973386624,72051021,Iron and Steel,(00000774)(STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,421.34 ", $ 0.81 
15-06-2024,0446871227,72051021,Iron and Steel,(00000774)(STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,116.34 ", $ 0.79 
06-06-2024,0447688440,72051021,Iron and Steel,(00000817)STEEL SHOT & STEEL GRITS,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,842.67 ", $ 0.81 
20-02-2025,0651050281,72051021,Iron and Steel,(00000842)STEEL SHOT & STEEL GRIT,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,123.26 ", $ 0.71 
10-03-2025,6305626340,72051021,Iron and Steel,(00000842)STEEL SHOT & STEEL GRIT,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA GROUP,FOS-SUR-MER,KGS,"27,000"," $ 19,461.89 ", $ 0.72 
13-07-2024,1098302240,72051021,Iron and Steel,(00001094)(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"2,000"," $ 7,524.36 ", $ 3.76 
12-12-2023,0831894164,72051021,Iron and Steel,(00007499) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"18,000"," $ 14,024.33 ", $ 0.78 
02-04-2024,2778354486,72051021,Iron and Steel,(00007499) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,016.78 ", $ 0.78 
02-04-2024,2778354485,72051021,Iron and Steel,(00007499) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,016.78 ", $ 0.78 
27-04-2024,2777410110,72051021,Iron and Steel,(00007499) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,103.01 ", $ 0.79 
27-04-2024,2777410108,72051021,Iron and Steel,(00007499) (STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,103.01 ", $ 0.79 
21-06-2021,1026492306,72051090,Iron and Steel,(00008037) STEEL GRITS PRIMA SM T-PAL 1500 KG AM ,INDIA,KUM INTERNATIONALS,BANGALORE ICD (INWFD6),FRANCE,WINOA GROUP,FOS-SUR-MER,KGS,"27,000"," $ 28,684.10 ", $ 1.06 
24-12-2022,8484879722,72052990,Iron and Steel,(021246) GRIT CW23-G3-55-62 HRC-AMS 2431/8B (0.6 MM STEEL SHOTS FOR NORBLAST MACHINE),INDIA,AUTOMOTIVE AXLES LIMITED,BANGALORE ICD (INWFD6),GERMANY,NORBLAST S.R.L.,CASELLA/GENOVA,KGS,"2,500"," $ 16,882.06 ", $ 6.75 
17-04-2024,2775899197,68042290,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",(A2610006103120) P2ZY 0610.03 GRITS 120 POLISHING POINTS P2SOFT (100 PCS),INDIA,SUPRA INDUSTRIES,BOMBAY AIR CARGO (INBOM4),GERMANY,LUKAS ERZETT GMBH,FRANKFURT AM MAIN,KGS,0.271, $ 120.01 , $ 442.85 
17-04-2024,2775899191,68042290,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",(A2610006103220) P2ZY 0610.03 GRITS 220 POLISHING POINTS P2SOFT (200 PCS),INDIA,SUPRA INDUSTRIES,BOMBAY AIR CARGO (INBOM4),GERMANY,LUKAS ERZETT GMBH,FRANKFURT AM MAIN,KGS,0.54, $ 283.45 , $ 524.92 
17-04-2024,2775899179,68042290,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",(A2610010206120) P2ZY 1020.06 GRITS 120 POLISHING POINTS P2SOFT (100 PCS),INDIA,SUPRA INDUSTRIES,BOMBAY AIR CARGO (INBOM4),GERMANY,LUKAS ERZETT GMBH,FRANKFURT AM MAIN,KGS,1.4, $ 110.86 , $ 79.19 
17-04-2024,2775899199,68042290,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",(A2610010206220) P2ZY 1020.06 GRITS 220 POLISHING POINTS P2SOFT (500 PCS),INDIA,SUPRA INDUSTRIES,BOMBAY AIR CARGO (INBOM4),GERMANY,LUKAS ERZETT GMBH,FRANKFURT AM MAIN,KGS,7, $ 662.92 , $ 94.70 
17-11-2023,0217350359,68042290,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",(A2610020206280) P2ZY 2020.06 GRITS 280 POLISHING POINTS P2SOFT,INDIA,SUPRA INDUSTRIES,BOMBAY AIR CARGO (INBOM4),GERMANY,LUKAS ERZETT GMBH,FRANKFURT AM MAIN,PCS,20, $ 50.36 , $ 2.52 
20-04-2019,2.0042E+15,72051090,Iron and Steel,(AUTO PARTS FOR CAPTIVE USE) STEEL CUT WIRE SHOT (DIMENSION: 0.60 MM) (GRAIN SHAPE : G2) (HARDNESS GRADE : HV 640) (SPE,INDIA,FIAT INDIA AUTOMOBILES LIMITED,NHAVA SHEVA SEA (INNSA1),GERMANY,FROHN GMBH,HAMBURG,KGS,"1,500"," $ 4,189.68 ", $ 2.79 
10-06-2021,1097151489,12092910,Vegetable Products,(FOC ITEM) GRITS OF LUPIN BEAN (CUT AND POWDERED PARTS) (10BAGS) ,INDIA,SAMI SABINSA GROUP LIMITED,BANGLORE AIR CARGO (INBLR4),CHILE,PRODUCTOS NUTRITIVOS AVELUP SPA,,KGS,250, $ 210.34 , $ 0.84 
05-01-2019,050120191869130,72051011,Iron and Steel,(G-25(GH)) GRANULAR STEEL ABRASIVES(METRIC TONS STEEL SHOT/GRIT),INDIA,NITTAN INDIA TECH PRIVATE LIMITED,CHENNAI SEA (INMAA1),THAILAND,N/A,,KGS,600, $ 620.96 , $ 1.03 
02-07-2024,1100960046,32074000,"Pigments, Dyes and other colouring matter",(GLASS CHIPS) GLASS GRITS SIZE: 0.1-0.2MM,INDIA,MAHI GRANITES PRIVATE LIMITED,HYDERABAD ICD (INSNF6),CHINA,GAINT CROWN CORPORATION LIMITED,FOSHAN,KGS,"6,750"," $ 1,956.96 ", $ 0.29 
02-07-2024,1100960047,32074000,"Pigments, Dyes and other colouring matter",(GLASS CHIPS) GLASS GRITS SIZE: 0.2-0.4MM,INDIA,MAHI GRANITES PRIVATE LIMITED,HYDERABAD ICD (INSNF6),CHINA,GAINT CROWN CORPORATION LIMITED,FOSHAN,KGS,"6,750"," $ 1,956.96 ", $ 0.29 
29-12-2022,8482023553,72052990,Iron and Steel,(PART NO: D-70781) FERROSAD F34 STEEL SHOT S230 (EXCAVATORPARTS FOR CAPTIVE USE),INDIA,JCB INDIA LIMITED,NHAVA SHEVA SEA (INNSA1),GERMANY,METALLTECHNIK SCHMIDT GMBH,ROTTERDAM,KGS,"24,000"," $ 24,493.73 ", $ 1.02 
25-08-2022,0286894009,23040030,Residue from food industry / animal fodder,(REIMPORT INDIA ORIGIN MATERIAL REJECTED AND RETURN) NON GMODEFATTED SOYA GRITS TOASTED SOYABEAN MEAL 1-3MM DEFATTED HA ,INDIA,KRITI NUTRIENTS LIMITED,NHAVA SHEVA SEA (INNSA1),INDIA,N/A,,KGS,"18,975"," $ 17,092.36 ", $ 0.90 
25-08-2022,0286894008,23040030,Residue from food industry / animal fodder,(REIMPORT INDIA ORIGIN MATERIAL REJECTED AND RETURN) NON GMODEFATTED SOYA GRITS TOASTED SOYABEAN MEAL 1-3MM DEFATTED HA ,INDIA,KRITI NUTRIENTS LIMITED,NHAVA SHEVA SEA (INNSA1),INDIA,N/A,,KGS,"37,975"," $ 34,207.24 ", $ 0.90 
07-12-2019,0712201919567586,11031300,Vegetable Products,(RE-IMPORT) CORN GRITS (MEAL) (EXP. INV. NO. 1980091) ,INDIA,GODAWARI UDYOG,NHAVA SHEVA SEA (INNSA1),THAILAND,KELLOGG THAILAND CO LTD,LAEM CHABANG,KGS,"57,000"," $ 26,683.95 ", $ 0.47 
07-10-2024,9859933132,12081000,Vegetable Products,(RE-IMPORT) FULL FAT SOYA GRITS,INDIA,ECOMATRIX NUTRIENTS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),SOUTH KOREA,ILWONHIBRAND CO LTD,INCHEON,KGS,"95,000"," $ 70,775.01 ", $ 0.75 
05-01-2019,050120191869129,72051011,Iron and Steel,(S-330) GRANULAR STEEL ABRASIVES(METRIC TONS STEEL SHOT/GRIT),INDIA,NITTAN INDIA TECH PRIVATE LIMITED,CHENNAI SEA (INMAA1),THAILAND,N/A,,KGS,200, $ 206.98 , $ 1.03 
09-12-2022,8484604023,72051011,Iron and Steel,(SBM-100C) STEEL SHOTS (FOR CAPTIVE USE),INDIA,MARUTI SUZUKI INDIA LIMITED,PATPARGANJ (INPPG6),JAPAN,"SINTOKOGIO, LTD.",NAGOYA,KGS,"1,500"," $ 17,138.86 ", $ 11.43 
22-02-2019,220220194561140,72223099,Iron and Steel,(STAINLESS STEEL ROUNDS BARS) 100 X 80  3.5 M / SHOT BLASTED TLV 9248 06 12/13 1.4923 X 22 CRMOV12-1+QT2,INDIA,SIEMENS LIMITED,BOMBAY AIR CARGO (INBOM4),GERMANY,N/A,,KGS,"5,348"," $ 22,518.79 ", $ 4.21 
22-02-2019,220220194561140,72223099,Iron and Steel,(STAINLESS STEEL ROUNDS BARS) 100 X 80  3.5 M / SHOT BLASTED TLV 9248 06 12/13 1.4923 X 22 CRMOV12-1+QT2,INDIA,SIEMENS LIMITED,BOMBAY AIR CARGO (INBOM4),GERMANY,N/A,,KGS,"5,362"," $ 22,577.75 ", $ 4.21 
13-05-2023,8846999324,73064000,Iron and Steel,(STAINLESS STEEL TUBE FOR SANITARY FEETINGS) 304 A270 SANITARY WELDED TUBING L=6.1M ID/OD POLISHED GRITS #180 FINISHED D,INDIA,VERTRAUEN INC,NHAVA SHEVA SEA (INNSA1),THAILAND,CSE TECHNOLOGIES CO LTD,LAEM CHABANG,KGS,302.64, $ 453.69 , $ 1.50 
13-05-2023,8846999308,73064000,Iron and Steel,(STAINLESS STEEL TUBE FOR SANITARY FEETINGS) 304 A270 SANITARY WELDED TUBING L=6.1M ID/OD POLISHED GRITS #180 FINISHED D,INDIA,VERTRAUEN INC,NHAVA SHEVA SEA (INNSA1),THAILAND,CSE TECHNOLOGIES CO LTD,LAEM CHABANG,KGS,372, $ 551.99 , $ 1.48 
13-05-2023,8846999305,73064000,Iron and Steel,(STAINLESS STEEL TUBE FOR SANITARY FEETINGS) 304 A270 SANITARY WELDED TUBING L=6.1M ID/OD POLISHED GRITS #180 FINISHED D,INDIA,VERTRAUEN INC,NHAVA SHEVA SEA (INNSA1),THAILAND,CSE TECHNOLOGIES CO LTD,LAEM CHABANG,KGS,432, $ 676.73 , $ 1.57 
13-05-2023,8846999303,73064000,Iron and Steel,(STAINLESS STEEL TUBE FOR SANITARY FEETINGS) 304 A270 SANITARY WELDED TUBING L=6.1M ID/OD POLISHED GRITS #180 FINISHED D,INDIA,VERTRAUEN INC,NHAVA SHEVA SEA (INNSA1),THAILAND,CSE TECHNOLOGIES CO LTD,LAEM CHABANG,KGS,188.1, $ 308.04 , $ 1.64 
13-05-2023,8846999301,73064000,Iron and Steel,(STAINLESS STEEL TUBE FOR SANITARY FEETINGS) 304 A270 SANITARY WELDED TUBING L=6.1M ID/OD POLISHED GRITS #180 FINISHED D,INDIA,VERTRAUEN INC,NHAVA SHEVA SEA (INNSA1),THAILAND,CSE TECHNOLOGIES CO LTD,LAEM CHABANG,KGS,915.72," $ 1,404.76 ", $ 1.53 
13-05-2023,8846999302,73064000,Iron and Steel,(STAINLESS STEEL TUBE FOR SANITARY FEETINGS) 316L A270 SANITARY WELDED TUBING L=6.1M ID/OD POLISHED GRITS #180 FINISHED,INDIA,VERTRAUEN INC,NHAVA SHEVA SEA (INNSA1),THAILAND,CSE TECHNOLOGIES CO LTD,LAEM CHABANG,KGS,425.16, $ 961.94 , $ 2.26 
13-05-2023,8846999299,73064000,Iron and Steel,(STAINLESS STEEL TUBE FOR SANITARY FEETINGS) 316L A270 SANITARY WELDED TUBING L=6.1M ID/OD POLISHED GRITS #180 FINISHED,INDIA,VERTRAUEN INC,NHAVA SHEVA SEA (INNSA1),THAILAND,CSE TECHNOLOGIES CO LTD,LAEM CHABANG,KGS,457.02," $ 1,017.59 ", $ 2.23 
13-05-2023,8846999297,73064000,Iron and Steel,(STAINLESS STEEL TUBE FOR SANITARY FEETINGS) 316L A270 SANITARY WELDED TUBING L=6.1M ID/OD POLISHED GRITS #180 FINISHED,INDIA,VERTRAUEN INC,NHAVA SHEVA SEA (INNSA1),THAILAND,CSE TECHNOLOGIES CO LTD,LAEM CHABANG,KGS,271.8, $ 623.36 , $ 2.29 
16-12-2019,1.6122E+15,20039010,Prepared Foodstuff,(VEGETABLES PREPARED / PRESERVED) TRUFFLE GRANULAR POWDER (5% TRUFFLE MUSHROOM GRITS WITH PIECES) (30G) ,INDIA,ABHISHEK VORA,BOMBAY AIR CARGO (INBOM4),ITALY,AMARFOOD SRL,MILAN,PCS,120, $ 647.78 , $ 5.40 
20-12-2021,1003273252,72051021,Iron and Steel,(WS460 T-PAL. 1500 KG) STEEL SHOTS AND STEEL GRITS ,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA GROUP,,KGS,"3,000"," $ 2,700.91 ", $ 0.90 
19-02-2024,0692981312,84669200,Machinery and Mechanical Appliances,[533 28 39-01] LINER SHOT VALVE STEEL (PARTS OF CORE DRILLING TOOL),INDIA,HUSQVARNA INDIA PRODUCTS PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),SWEDEN,HUSQVARNA CONSTRUCTION PRODUCTS,MALMO,PCS,7, $ 4.20 , $ 0.60 
17-05-2019,1.7052E+15,68053000,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",0.40MM CARBON STEEL SHOT 40000092 -,INDIA,KERN LIEBERS SPRINGS AND STAMPINGS PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),GERMANY,N/A,,KGS,100, $ 410.71 , $ 4.11 
20-06-2019,2.0062E+15,68053000,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",0.40MM CARBON STEEL SHOT 40000092 -,INDIA,KERN LIEBERS SPRINGS AND STAMPINGS PRIVATE LIMITED,BANGALORE ICD (INWFD6),GERMANY,N/A,,KGS,"1,000"," $ 3,205.99 ", $ 3.21 
11-12-2023,0832189971,72051021,Iron and Steel,000000068(STEEL SHOT & STEEL GRITS),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"12,000"," $ 9,349.55 ", $ 0.78 
10-03-2025,6305626341,72051021,Iron and Steel,00000028 STEEL SHOT & STEEL GRIT .,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"12,000"," $ 8,649.73 ", $ 0.72 
03-08-2024,1043477051,72051021,Iron and Steel,00000028(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"9,000"," $ 7,085.58 ", $ 0.79 
18-07-2023,3755149532,72051021,Iron and Steel,00000042 - STEEL SHOTS & STEEL GRITS,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"1,500"," $ 1,406.03 ", $ 0.94 
18-07-2023,3755149525,72051021,Iron and Steel,00000042 - STEEL SHOTS & STEEL GRITS,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"1,500"," $ 1,406.03 ", $ 0.94 
22-08-2023,0130455213,72051021,Iron and Steel,00000042 - STEEL SHOTS & STEEL GRITS,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,702.95 ", $ 0.90 
23-10-2023,9456784346,72051021,Iron and Steel,00000042 - STEEL SHOTS & STEEL GRITS,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 5,004.44 ", $ 0.83 
02-07-2024,1101790702,72051021,Iron and Steel,00000042 STEEL SHOT & STEEL GRIT,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,663.48 ", $ 0.78 
27-09-2024,7993829990,72051021,Iron and Steel,00000042 STEEL SHOT & STEEL GRIT,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,862.61 ", $ 0.81 
07-04-2025,0236513856,72051021,Iron and Steel,00000042 WGH025WA01 W GH25 STEEL SHOT & STEEL GRIT,INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,176.75 ", $ 0.73 
15-04-2024,2775487439,72051021,Iron and Steel,00000042(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA GROUP,FOS-SUR-MER,KGS,"6,000"," $ 4,806.02 ", $ 0.80 
13-05-2024,3972775233,72051021,Iron and Steel,00000042(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,382.07 ", $ 0.79 
21-05-2024,3973180395,72051021,Iron and Steel,00000042(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,421.34 ", $ 0.81 
06-06-2024,0447690675,72051021,Iron and Steel,00000042(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,842.67 ", $ 0.81 
06-06-2024,0447688437,72051021,Iron and Steel,00000042(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,421.34 ", $ 0.81 
06-06-2024,0447685923,72051021,Iron and Steel,00000042(STEEL SHOT & STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,842.67 ", $ 0.81 
21-12-2023,0831930106,72051021,Iron and Steel,00000042-(STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"4,500"," $ 3,506.08 ", $ 0.78 
30-01-2024,9203328815,72051021,Iron and Steel,00000042-(STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,433.16 ", $ 0.81 
16-04-2024,2778614108,72051021,Iron and Steel,00000042-(STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,409.56 ", $ 0.80 
16-04-2024,2778614105,72051021,Iron and Steel,00000042-(STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,409.56 ", $ 0.80 
16-04-2024,2778317510,72051021,Iron and Steel,00000042-(STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,409.56 ", $ 0.80 
16-04-2024,2778317509,72051021,Iron and Steel,00000042-(STEEL SHOT &STEEL GRIT),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,BANGALORE ICD (INWFD6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"3,000"," $ 2,409.56 ", $ 0.80 
11-12-2023,0832189975,72051021,Iron and Steel,00000042)(STEEL SHOT & STEEL GRITS),INDIA,WINOA ABRASIVES INDIA PRIVATE LIMITED,PATLI ICD (INPTL6),FRANCE,WINOA S.A,FOS-SUR-MER,KGS,"6,000"," $ 4,674.77 ", $ 0.78 
